id,genre,lead_actor_tier,writer_experience,channel,episodes,budget_billion_won,release_quarter,timeslot,is_remake,lead_actor_age,avg_rating
7323,법정,1,29,케이블,12,65.0,1,주말저녁,0,21,13.51
7324,의학,3,6,OTT,16,47.3,1,평일저녁,0,40,9.65
7325,판타지,2,17,케이블,8,49.8,3,주말저녁,0,21,9.95
7326,코미디,3,8,OTT,16,82.7,2,평일저녁,0,23,12.07
7327,의학,1,8,OTT,24,91.4,4,평일저녁,0,39,11.01
7328,스릴러,5,9,지상파,8,71.1,1,평일저녁,0,47,10.36
7329,판타지,1,28,케이블,24,79.0,3,평일저녁,0,26,10.68
7330,법정,3,16,지상파,20,50.0,4,평일심야,0,28,8.06
7331,판타지,2,10,지상파,16,67.4,2,평일심야,0,40,9.44
7332,법정,5,2,케이블,20,73.1,2,주말저녁,0,22,7.57
7333,법정,5,10,케이블,8,15.5,1,평일저녁,0,39,9.0
7334,의학,4,28,지상파,16,85.9,1,주말저녁,1,38,11.69
7335,사극,2,16,지상파,24,79.1,4,평일저녁,1,20,10.61
7336,법정,1,30,케이블,20,82.0,3,주말저녁,0,23,10.64
7337,코미디,1,26,OTT,20,87.9,3,평일저녁,0,34,12.07
7338,판타지,3,23,OTT,16,65.2,2,평일저녁,0,36,4.84
7339,스릴러,1,30,케이블,24,7.1,2,평일심야,0,20,9.18
7340,법정,5,24,지상파,12,73.7,2,평일저녁,1,40,11.22
7341,판타지,3,14,지상파,20,80.6,1,주말저녁,0,29,12.3
7342,판타지,4,14,케이블,20,44.3,2,주말심야,0,41,6.3
7343,스릴러,5,12,케이블,24,83.5,3,평일저녁,0,49,5.9
7344,스릴러,3,28,OTT,20,12.2,1,평일저녁,0,23,10.48
7345,코미디,5,8,지상파,16,14.3,2,평일저녁,0,37,10.18
7346,법정,5,2,케이블,16,75.1,1,평일저녁,0,49,7.66
7347,코미디,2,12,지상파,12,44.7,3,평일저녁,0,34,6.1
7348,사극,3,18,케이블,16,23.4,1,평일저녁,0,23,5.49
7349,사극,5,28,케이블,16,14.2,1,주말저녁,0,43,9.7
7350,의학,3,28,케이블,32,7.0,1,평일심야,0,21,4.88
7351,의학,3,17,지상파,16,65.0,4,평일심야,0,25,11.4
7352,사극,5,10,OTT,16,75.8,4,주말저녁,0,37,7.82
7353,판타지,3,1,지상파,12,32.6,2,평일저녁,0,28,10.81
7354,법정,5,1,케이블,8,95.6,4,평일저녁,1,44,8.07
7355,코미디,2,12,지상파,8,31.3,1,평일심야,0,30,7.47
7356,코미디,1,6,지상파,16,40.8,4,주말저녁,0,42,10.3
7357,사극,4,28,케이블,16,33.4,4,평일저녁,0,48,8.41
7358,스릴러,3,7,지상파,20,57.1,1,평일저녁,0,37,8.59
7359,의학,4,16,케이블,16,5.8,4,주말저녁,0,29,8.03
7360,판타지,3,2,케이블,16,14.9,3,평일심야,0,41,6.86
7361,의학,3,13,케이블,32,42.0,4,평일저녁,0,21,9.6
7362,판타지,2,6,케이블,8,43.6,3,평일심야,1,20,8.52
7363,사극,1,8,지상파,16,68.2,2,주말저녁,0,21,12.64
7364,사극,2,1,지상파,24,29.5,4,주말저녁,0,33,14.29
7365,로맨스,2,14,지상파,20,50.2,3,평일심야,0,38,11.11
7366,코미디,5,24,케이블,16,53.8,4,주말저녁,0,20,9.45
7367,로맨스,5,3,지상파,16,64.9,1,평일저녁,0,27,12.6
7368,코미디,5,9,케이블,24,64.4,3,주말저녁,0,34,9.15
7369,로맨스,3,14,지상파,16,54.9,3,주말저녁,0,38,9.75
7370,코미디,1,4,지상파,20,59.3,3,평일저녁,1,25,11.17
7371,판타지,5,25,케이블,12,80.4,2,주말저녁,1,44,8.6
7372,로맨스,2,16,지상파,16,94.0,1,평일심야,0,30,9.68
7373,법정,2,26,케이블,8,33.7,2,주말저녁,1,50,9.97
7374,법정,4,30,케이블,16,10.2,3,평일저녁,0,43,8.59
7375,로맨스,5,26,지상파,12,17.0,1,주말저녁,0,27,13.31
7376,스릴러,2,8,지상파,12,47.1,4,평일저녁,0,23,10.3
7377,판타지,3,15,케이블,20,72.5,4,주말저녁,0,48,8.4
7378,법정,1,10,케이블,12,34.4,4,평일저녁,0,20,11.53
7379,법정,1,15,케이블,20,16.7,1,주말저녁,0,39,9.53
7380,코미디,2,2,케이블,20,99.4,2,평일심야,0,22,9.68
7381,로맨스,2,14,지상파,24,16.6,2,평일심야,0,47,9.39
7382,스릴러,2,20,지상파,24,90.6,4,평일저녁,0,26,11.59
7383,코미디,2,12,케이블,16,95.7,1,주말저녁,0,23,11.15
7384,코미디,4,27,지상파,16,29.1,1,평일심야,1,50,9.52
7385,법정,1,2,케이블,20,80.3,4,평일심야,0,29,11.58
7386,법정,5,14,케이블,8,75.5,2,평일심야,0,35,6.33
7387,법정,1,5,지상파,32,36.8,2,주말저녁,0,37,11.33
7388,스릴러,5,12,케이블,16,30.7,2,주말저녁,0,36,6.23
7389,법정,4,23,OTT,16,48.1,4,주말심야,0,41,8.41
7390,의학,4,11,케이블,16,30.7,1,평일저녁,0,24,8.3
7391,사극,2,0,케이블,16,57.9,1,평일심야,0,25,8.11
7392,판타지,5,24,케이블,24,8.8,2,평일심야,1,29,3.31
7393,사극,3,27,지상파,20,25.5,3,평일심야,0,44,11.58
7394,스릴러,5,22,케이블,16,72.5,4,평일저녁,0,26,7.28
7395,판타지,3,23,지상파,16,53.8,3,평일저녁,0,27,12.64
7396,로맨스,5,5,OTT,8,62.7,2,주말저녁,0,45,10.8
7397,코미디,2,13,케이블,12,86.7,4,주말저녁,0,41,9.01
7398,로맨스,4,1,지상파,20,25.8,1,주말저녁,0,33,8.11
7399,사극,5,0,지상파,12,59.1,4,주말심야,0,26,10.97
7400,판타지,3,1,케이블,12,99.5,4,평일저녁,0,30,6.82
7401,로맨스,2,12,OTT,20,21.2,4,주말심야,1,46,9.61
7402,의학,3,4,지상파,16,11.9,3,주말심야,1,43,6.07
7403,로맨스,2,2,지상파,8,77.7,4,주말저녁,0,27,12.73
7404,판타지,5,9,케이블,20,33.4,1,주말저녁,0,20,7.9
7405,코미디,1,30,OTT,20,59.7,4,주말저녁,0,42,12.78
7406,법정,2,3,케이블,12,12.8,2,평일심야,1,26,6.41
7407,의학,5,9,지상파,16,72.2,1,주말저녁,0,46,10.86
7408,로맨스,2,23,지상파,12,62.8,2,평일심야,0,43,10.42
7409,사극,4,15,OTT,16,19.8,4,주말저녁,0,22,8.9
7410,스릴러,1,5,케이블,20,28.5,4,주말저녁,1,33,7.47
7411,로맨스,2,18,케이블,12,31.9,3,주말저녁,0,26,12.85
7412,의학,5,21,지상파,16,29.3,1,주말저녁,0,48,9.14
7413,의학,2,4,지상파,8,13.3,2,평일저녁,0,39,7.2
7414,법정,5,12,OTT,16,75.4,2,주말저녁,0,27,8.85
7415,스릴러,2,20,OTT,24,92.4,1,주말심야,0,25,9.17
7416,판타지,1,27,OTT,16,54.4,2,평일심야,0,44,9.32
7417,의학,4,6,케이블,16,71.0,2,주말저녁,0,47,8.79
7418,코미디,1,15,케이블,24,63.8,3,평일저녁,0,41,12.53
7419,코미디,3,12,지상파,8,68.1,1,평일심야,0,42,8.07
7420,스릴러,2,3,케이블,12,73.2,1,주말저녁,0,32,11.81
7421,로맨스,5,16,지상파,24,51.7,1,평일저녁,0,39,7.28
7422,판타지,1,4,지상파,12,17.8,1,주말심야,0,44,8.1
7423,판타지,4,20,OTT,20,89.7,2,주말저녁,0,35,8.4
7424,스릴러,1,5,지상파,16,93.7,2,평일심야,0,25,11.12
7425,의학,1,20,지상파,12,14.3,3,평일심야,0,42,12.4
7426,스릴러,3,17,지상파,16,15.3,1,주말심야,0,31,11.99
7427,판타지,2,24,지상파,24,97.9,3,주말저녁,0,39,13.44
7428,코미디,2,7,OTT,16,47.4,2,평일심야,1,36,4.29
7429,법정,2,7,OTT,16,8.5,3,평일저녁,0,22,11.39
7430,스릴러,3,1,OTT,24,79.6,3,주말저녁,0,45,10.69
7431,의학,2,0,케이블,12,68.5,3,평일저녁,0,35,10.07
7432,판타지,5,5,지상파,16,85.8,1,주말저녁,0,41,12.29
7433,코미디,4,3,OTT,12,91.4,2,주말저녁,0,31,8.61
7434,판타지,4,2,지상파,16,33.2,3,주말저녁,0,40,8.11
7435,로맨스,1,3,지상파,20,39.2,3,평일저녁,0,38,12.69
7436,법정,2,13,지상파,16,26.6,2,평일저녁,0,48,11.11
7437,코미디,1,1,지상파,12,71.6,3,주말저녁,0,34,10.9
7438,판타지,1,20,케이블,12,69.1,4,평일심야,0,36,8.26
7439,스릴러,4,7,지상파,20,33.8,4,주말저녁,0,30,8.11
7440,스릴러,3,6,케이블,24,97.4,1,평일저녁,0,48,7.74
7441,의학,3,26,케이블,12,6.7,3,주말저녁,0,25,8.69
7442,사극,3,2,케이블,20,93.7,4,주말저녁,0,27,12.91
7443,스릴러,1,15,지상파,16,50.7,1,평일저녁,0,23,13.16
7444,법정,4,16,OTT,16,79.1,1,평일저녁,0,28,11.13
7445,판타지,3,14,지상파,24,96.6,1,평일심야,0,41,10.41
7446,로맨스,2,0,지상파,12,46.1,1,평일저녁,0,47,10.33
7447,스릴러,3,14,지상파,16,51.7,1,주말저녁,0,38,12.39
7448,코미디,2,1,OTT,16,13.1,2,평일저녁,0,27,6.69
7449,코미디,4,11,케이블,12,21.2,2,평일저녁,0,42,7.61
7450,판타지,4,15,케이블,32,59.7,2,평일저녁,0,39,9.78
7451,스릴러,1,2,OTT,16,36.1,2,평일심야,0,22,6.55
7452,의학,1,16,OTT,24,14.9,3,평일심야,1,39,6.77
7453,사극,3,21,케이블,16,44.5,3,주말저녁,0,32,14.42
7454,의학,1,2,케이블,16,41.7,4,평일저녁,1,23,10.22
7455,코미디,5,16,지상파,20,5.4,3,평일심야,0,45,4.32
7456,코미디,4,11,케이블,20,67.3,1,평일저녁,0,23,8.29
7457,판타지,5,19,OTT,16,15.1,2,주말저녁,0,30,4.91
7458,의학,3,2,케이블,24,73.4,1,평일심야,0,43,5.72
7459,판타지,5,22,케이블,16,33.5,3,주말저녁,0,26,9.13
7460,의학,2,10,지상파,16,77.0,2,주말심야,0,32,8.18
7461,코미디,3,25,지상파,16,9.9,3,평일심야,0,23,9.34
7462,판타지,4,24,OTT,16,40.7,2,평일저녁,1,23,7.53
7463,의학,1,18,지상파,20,29.7,2,평일심야,0,45,10.28
7464,의학,5,19,지상파,12,10.8,3,평일저녁,1,20,10.98
7465,사극,2,9,케이블,12,32.8,2,주말저녁,1,37,9.05
7466,코미디,2,3,케이블,32,84.8,3,평일저녁,0,28,8.07
7467,스릴러,3,13,케이블,24,90.1,4,평일저녁,0,24,8.25
7468,로맨스,2,4,지상파,8,89.2,3,주말저녁,0,22,12.33
7469,스릴러,2,13,지상파,12,85.8,3,주말심야,0,49,11.83
7470,코미디,5,2,지상파,12,54.3,1,주말심야,0,43,9.31
7471,법정,2,26,케이블,16,75.5,4,주말심야,1,32,10.91
7472,의학,1,24,지상파,24,60.9,3,평일저녁,0,28,12.66
7473,로맨스,4,20,OTT,20,14.4,4,평일저녁,0,49,7.45
7474,법정,3,8,케이블,12,39.0,3,평일저녁,0,43,8.33
7475,사극,5,9,지상파,16,31.2,2,주말저녁,0,40,8.94
7476,사극,4,15,OTT,16,34.6,3,평일저녁,0,20,7.7
7477,스릴러,5,1,지상파,24,75.4,3,평일저녁,0,29,9.53
7478,로맨스,3,15,지상파,20,27.4,2,주말저녁,0,40,11.03
7479,사극,3,7,케이블,16,70.0,4,주말저녁,0,25,9.76
7480,판타지,2,28,OTT,12,35.1,2,주말심야,0,33,11.24
7481,코미디,4,17,OTT,12,89.6,4,주말심야,0,42,8.64
7482,의학,3,25,지상파,16,38.1,4,평일저녁,0,25,10.57
7483,판타지,5,7,지상파,16,13.5,3,평일저녁,0,23,7.71
7484,코미디,3,6,케이블,12,8.5,1,평일저녁,0,44,6.17
7485,로맨스,4,6,지상파,24,52.4,2,평일저녁,0,26,10.8
7486,로맨스,2,15,케이블,20,48.8,1,주말저녁,0,36,12.52
7487,스릴러,3,0,OTT,16,61.3,3,주말심야,1,21,9.72
7488,의학,5,21,지상파,16,64.5,2,주말저녁,0,46,11.51
7489,로맨스,1,30,OTT,16,94.1,3,평일저녁,0,43,12.97
7490,코미디,5,6,지상파,24,74.9,4,주말저녁,0,45,9.95
7491,판타지,2,28,지상파,16,8.0,3,평일저녁,0,29,10.49
7492,사극,3,18,지상파,12,91.0,3,주말저녁,0,30,12.96
7493,로맨스,5,15,케이블,12,12.0,2,주말저녁,0,49,4.83
7494,코미디,4,7,케이블,24,94.6,4,평일심야,0,42,6.87
7495,코미디,2,13,케이블,8,76.8,3,평일저녁,0,24,7.45
7496,사극,3,26,지상파,8,92.7,4,평일저녁,0,26,16.03
7497,로맨스,5,22,지상파,20,11.9,4,평일심야,1,26,6.49
7498,판타지,5,18,지상파,12,87.9,1,평일심야,0,26,9.16
7499,스릴러,2,4,OTT,24,49.5,1,주말심야,0,47,8.31
7500,법정,5,28,지상파,16,24.1,3,주말저녁,1,46,8.24
7501,법정,4,21,OTT,12,27.8,4,주말심야,0,34,8.0
7502,판타지,1,0,OTT,20,96.0,1,주말심야,0,24,6.28
7503,코미디,5,13,케이블,16,52.0,4,주말저녁,1,21,7.15
7504,코미디,4,3,케이블,32,15.1,1,주말저녁,0,35,6.4
7505,스릴러,2,11,지상파,16,23.6,2,주말저녁,0,30,7.57
7506,의학,4,24,지상파,32,76.6,4,평일저녁,0,24,12.39
7507,코미디,1,21,케이블,20,6.4,3,평일저녁,0,25,10.58
7508,의학,4,17,지상파,16,17.1,4,평일저녁,0,21,11.04
7509,판타지,2,25,OTT,16,98.1,3,평일저녁,0,37,11.06
7510,코미디,4,13,OTT,16,98.2,3,주말저녁,0,26,8.89
7511,의학,3,27,OTT,8,31.6,4,평일저녁,0,39,8.44
7512,사극,4,12,케이블,24,50.2,4,평일저녁,0,24,6.67
7513,스릴러,1,4,지상파,12,66.4,4,평일심야,0,26,10.66
7514,코미디,5,30,OTT,16,94.8,3,평일저녁,0,47,6.95
7515,스릴러,2,16,지상파,16,39.1,1,평일저녁,0,32,9.94
7516,법정,5,9,지상파,24,50.9,3,평일심야,0,36,10.01
7517,사극,2,25,OTT,16,97.2,2,주말저녁,0,36,9.11
7518,판타지,5,13,케이블,8,21.1,2,평일저녁,0,25,6.36
7519,로맨스,3,24,지상파,16,41.2,2,주말심야,0,36,9.74
7520,법정,2,13,OTT,32,29.8,1,평일저녁,0,45,9.72
7521,판타지,5,22,지상파,16,19.5,3,평일저녁,0,46,10.29
7522,사극,5,11,케이블,16,92.5,4,평일저녁,0,42,8.28
7523,의학,1,27,케이블,16,29.4,2,주말저녁,0,31,10.81
7524,의학,5,0,지상파,12,82.3,2,주말저녁,0,48,11.48
7525,로맨스,5,9,케이블,12,53.0,4,주말심야,0,21,6.39
7526,사극,2,25,지상파,12,98.7,2,주말저녁,0,23,14.34
7527,사극,3,0,케이블,16,31.5,1,주말저녁,0,23,9.51
7528,판타지,3,12,OTT,16,55.3,4,평일저녁,0,44,7.67
7529,로맨스,2,3,OTT,20,26.9,1,주말저녁,0,30,8.25
7530,사극,3,15,OTT,12,97.5,1,평일저녁,0,22,9.29
7531,판타지,4,0,지상파,16,94.1,1,평일심야,0,48,10.75
7532,코미디,1,27,지상파,16,16.4,1,주말저녁,0,25,11.64
7533,스릴러,2,12,지상파,24,89.4,2,평일저녁,0,38,13.54
7534,사극,3,0,케이블,20,59.2,2,평일심야,0,25,7.8
7535,스릴러,1,3,지상파,16,93.7,3,평일저녁,0,39,10.76
7536,판타지,2,6,케이블,16,36.6,4,주말저녁,0,35,10.95
7537,법정,1,30,케이블,24,71.4,4,평일저녁,1,23,11.89
7538,판타지,1,12,케이블,8,58.3,2,주말저녁,1,42,13.04
7539,법정,5,30,케이블,12,79.3,3,주말저녁,0,21,8.76
7540,스릴러,4,14,OTT,16,45.0,4,주말심야,0,37,5.36
7541,코미디,1,1,지상파,16,16.0,1,주말저녁,0,33,11.41
7542,코미디,2,29,지상파,12,7.5,2,주말저녁,0,42,11.19
7543,법정,1,9,OTT,24,95.6,2,평일저녁,0,39,11.01
7544,사극,2,4,케이블,8,33.0,2,평일심야,0,41,10.09
7545,스릴러,2,2,OTT,20,100.0,4,주말저녁,1,46,9.08
7546,법정,1,28,케이블,16,27.3,4,주말저녁,0,25,14.14
7547,사극,5,25,케이블,24,38.0,3,주말저녁,0,30,9.98
7548,판타지,1,15,지상파,16,73.2,3,평일심야,0,27,9.93
7549,로맨스,3,21,지상파,24,48.7,1,주말심야,0,30,7.78
7550,로맨스,4,1,OTT,16,23.0,2,평일저녁,0,36,8.79
7551,스릴러,3,26,케이블,16,35.2,1,주말저녁,1,36,8.81
7552,스릴러,1,3,케이블,32,97.9,1,주말저녁,0,27,9.4
7553,법정,1,15,케이블,20,52.8,3,평일저녁,0,49,9.3
7554,코미디,1,28,OTT,16,79.0,2,평일저녁,0,41,11.08
7555,사극,5,23,OTT,16,11.9,2,평일저녁,0,25,9.39
7556,사극,2,19,케이블,16,48.6,2,평일저녁,0,38,8.34
7557,사극,2,3,케이블,16,10.5,3,주말심야,0,39,7.94
7558,로맨스,4,10,케이블,16,13.7,4,평일저녁,0,36,9.03
7559,법정,5,29,케이블,20,16.4,1,주말심야,1,38,6.87
7560,로맨스,5,4,지상파,16,85.8,3,평일저녁,0,23,10.82
7561,판타지,1,7,OTT,16,90.5,3,주말저녁,0,21,10.94
7562,법정,5,2,지상파,24,76.5,2,평일저녁,0,42,8.77
7563,법정,1,26,OTT,8,49.1,2,평일저녁,0,47,12.88
7564,법정,3,25,OTT,24,53.8,3,평일심야,0,45,5.67
7565,판타지,2,5,지상파,16,8.4,4,주말심야,1,46,5.94
7566,의학,4,30,케이블,16,25.2,1,주말심야,1,34,9.45
7567,사극,4,0,지상파,16,6.5,1,평일심야,0,25,6.49
7568,법정,2,29,케이블,16,12.3,3,평일저녁,1,37,9.5
7569,코미디,3,9,지상파,16,52.8,3,주말심야,0,43,8.54
7570,사극,3,18,지상파,16,41.9,1,주말저녁,0,47,13.91
7571,코미디,3,8,지상파,24,64.8,4,평일저녁,0,42,8.45
7572,로맨스,2,11,케이블,16,78.9,3,평일저녁,1,38,10.88
7573,코미디,4,6,OTT,16,43.2,2,주말저녁,0,36,7.47
7574,판타지,1,18,케이블,32,12.3,3,평일저녁,0,39,10.6
7575,판타지,1,19,OTT,16,37.0,4,평일심야,0,46,9.24
7576,로맨스,1,6,케이블,20,44.9,4,평일심야,0,42,7.84
7577,판타지,3,11,지상파,12,50.4,2,주말심야,1,41,7.45
7578,법정,1,29,지상파,16,45.4,1,주말심야,0,30,10.13
7579,법정,2,19,지상파,12,88.1,2,평일저녁,0,41,12.0
7580,로맨스,5,28,OTT,12,21.4,3,평일저녁,0,27,5.3
7581,판타지,2,6,지상파,16,34.4,2,주말저녁,0,44,12.01
7582,코미디,1,30,지상파,20,20.6,4,주말저녁,0,41,13.5
7583,로맨스,2,13,지상파,20,5.9,4,주말저녁,0,50,10.84
7584,사극,5,15,지상파,12,99.9,4,평일저녁,1,45,12.73
7585,의학,1,24,OTT,32,31.4,4,평일저녁,1,38,9.59
7586,코미디,2,6,OTT,12,36.5,1,평일심야,1,22,10.0
7587,법정,2,14,케이블,32,43.2,4,주말심야,1,36,7.11
7588,스릴러,1,11,OTT,24,75.1,4,평일저녁,0,40,11.35
7589,스릴러,4,5,OTT,16,52.3,3,평일저녁,1,48,6.71
7590,의학,4,10,OTT,16,80.7,2,주말저녁,0,33,8.01
7591,법정,3,1,케이블,8,34.4,4,주말심야,1,35,11.13
7592,로맨스,5,9,지상파,16,6.6,2,평일저녁,0,46,7.47
7593,코미디,4,25,케이블,20,72.8,2,주말저녁,0,24,8.12
7594,법정,3,1,OTT,16,41.9,2,평일저녁,0,35,10.01
7595,의학,4,10,OTT,24,15.7,2,평일저녁,0,23,8.99
7596,의학,3,15,케이블,16,67.0,4,평일심야,0,43,7.66
7597,법정,1,20,지상파,16,14.0,4,평일심야,0,50,10.47
7598,의학,3,10,지상파,16,14.1,2,주말저녁,0,36,11.01
7599,의학,1,15,지상파,20,47.0,1,평일심야,1,24,12.14
7600,로맨스,3,16,케이블,8,86.2,1,주말저녁,0,22,14.56
7601,법정,4,15,지상파,8,40.5,3,평일저녁,0,25,11.72
7602,스릴러,3,29,케이블,16,90.4,2,주말저녁,0,23,12.52
7603,코미디,2,26,지상파,16,43.4,1,주말저녁,0,35,11.9
7604,스릴러,5,21,지상파,24,70.4,3,평일저녁,0,25,8.32
7605,로맨스,3,24,지상파,16,54.7,1,주말저녁,0,41,14.25
7606,로맨스,5,4,지상파,8,77.9,2,평일저녁,0,43,8.93
7607,사극,5,25,지상파,16,74.3,4,주말저녁,0,50,13.16
7608,코미디,3,21,지상파,16,37.5,1,평일저녁,0,46,8.58
7609,로맨스,3,6,OTT,16,98.0,4,주말저녁,0,37,6.79
7610,스릴러,3,29,지상파,24,44.0,3,주말저녁,0,29,13.41
7611,법정,5,28,케이블,16,49.5,1,평일저녁,0,35,10.41
7612,로맨스,2,22,케이블,12,43.8,3,평일심야,0,42,11.24
7613,의학,4,16,케이블,20,88.2,1,평일심야,0,31,7.14
7614,의학,1,30,지상파,24,20.2,3,평일저녁,0,28,10.44
7615,스릴러,5,8,지상파,24,69.8,2,평일심야,0,43,9.23
7616,법정,3,12,지상파,32,40.2,4,주말심야,1,27,8.7
7617,법정,1,17,지상파,12,98.1,4,주말저녁,0,23,14.35
7618,사극,3,28,OTT,12,31.6,4,평일저녁,0,41,11.72
7619,스릴러,1,30,케이블,8,49.9,4,주말심야,0,34,13.9
7620,판타지,1,27,지상파,32,38.4,1,주말심야,1,47,8.74
7621,법정,1,24,OTT,24,56.3,3,주말저녁,0,50,10.7
7622,코미디,5,20,케이블,20,19.7,3,평일저녁,0,40,9.04
7623,사극,4,1,케이블,12,89.6,4,주말저녁,1,41,9.18
7624,로맨스,1,27,케이블,16,12.2,3,주말저녁,0,37,10.16
7625,의학,5,30,지상파,12,82.4,1,주말저녁,0,41,11.75
7626,의학,2,5,지상파,20,60.2,4,주말저녁,0,42,16.02
7627,법정,3,16,OTT,16,81.9,2,평일저녁,0,24,10.89
7628,로맨스,3,2,지상파,8,50.9,1,평일심야,0,27,6.86
7629,의학,5,7,OTT,20,94.1,1,평일저녁,0,39,9.15
7630,로맨스,3,5,OTT,16,61.9,2,주말저녁,0,33,10.82
7631,로맨스,3,4,지상파,16,79.4,1,평일저녁,0,26,9.86
7632,의학,1,24,지상파,20,41.6,2,평일저녁,0,42,15.98
7633,스릴러,4,8,지상파,32,69.0,4,평일저녁,0,37,9.81
7634,코미디,3,25,케이블,16,64.8,2,평일저녁,0,32,6.76
7635,의학,5,2,지상파,16,6.3,3,주말저녁,0,27,9.07
7636,코미디,2,11,지상파,16,39.2,2,평일심야,1,22,8.21
7637,법정,3,24,케이블,16,63.3,1,평일저녁,1,46,9.95
7638,사극,5,24,지상파,24,19.8,3,주말심야,0,39,7.58
7639,판타지,4,14,케이블,24,66.3,4,평일심야,0,49,6.4
7640,의학,2,6,OTT,12,69.8,2,주말저녁,0,30,11.26
7641,법정,1,6,OTT,24,45.4,1,주말저녁,0,37,9.07
7642,의학,5,1,OTT,16,65.9,3,주말저녁,1,50,7.73
7643,법정,2,19,지상파,16,37.2,2,주말저녁,0,33,10.96
7644,사극,3,15,지상파,16,27.2,1,주말저녁,0,30,13.42
7645,판타지,4,6,지상파,12,90.1,3,평일저녁,0,20,11.28
7646,스릴러,5,9,지상파,20,57.6,2,평일저녁,0,30,9.92
7647,스릴러,1,1,케이블,16,36.9,2,평일저녁,0,29,10.49
7648,코미디,1,7,지상파,32,53.4,1,주말저녁,1,21,12.38
7649,판타지,4,28,케이블,16,61.8,2,평일심야,1,43,6.26
7650,의학,5,5,지상파,16,71.8,2,주말저녁,0,31,11.25
7651,판타지,1,29,지상파,16,8.8,3,평일저녁,0,44,10.81
7652,의학,2,6,OTT,16,42.5,3,주말저녁,0,28,7.83
7653,판타지,2,22,케이블,12,7.5,1,평일저녁,1,41,7.2
7654,코미디,2,11,지상파,32,91.3,3,주말저녁,0,48,11.43
7655,스릴러,5,16,케이블,16,60.3,4,주말저녁,0,26,8.86
7656,사극,3,22,OTT,20,19.4,4,주말심야,0,32,8.59
7657,법정,4,27,지상파,12,39.4,4,주말심야,1,34,9.49
7658,법정,4,17,케이블,20,5.5,1,주말심야,0,26,7.77
7659,의학,1,15,지상파,8,72.4,1,주말저녁,1,40,12.69
7660,사극,4,0,지상파,20,12.9,2,평일저녁,1,46,9.49
7661,법정,4,14,지상파,8,84.6,3,평일저녁,0,30,9.79
7662,로맨스,4,21,케이블,16,11.9,2,주말심야,0,38,7.57
7663,스릴러,1,2,OTT,12,32.3,2,주말저녁,0,50,8.75
7664,판타지,2,1,지상파,20,52.0,1,주말저녁,0,37,9.05
7665,의학,1,26,케이블,16,29.0,1,평일심야,0,21,8.74
7666,사극,3,18,케이블,12,47.5,1,평일저녁,0,33,8.23
7667,판타지,2,14,지상파,16,73.9,1,평일심야,0,22,10.22
7668,판타지,3,11,케이블,20,79.0,2,평일심야,0,41,8.53
7669,로맨스,3,0,케이블,24,84.0,1,평일저녁,1,37,8.21
7670,코미디,3,5,케이블,24,85.4,1,주말심야,0,21,7.32
7671,법정,2,28,케이블,16,98.6,1,평일심야,0,26,10.16
7672,의학,2,13,케이블,16,33.4,2,평일저녁,0,49,10.37
7673,사극,3,5,지상파,16,25.2,3,주말저녁,0,21,12.81
7674,의학,3,18,지상파,16,95.9,3,주말저녁,0,22,11.71
7675,스릴러,4,5,지상파,16,46.0,3,주말심야,0,37,5.12
7676,의학,3,9,케이블,24,56.0,2,평일저녁,1,39,6.7
7677,코미디,4,12,케이블,16,93.3,1,평일심야,0,45,8.77
7678,코미디,2,23,OTT,24,43.8,2,주말저녁,0,50,9.89
7679,판타지,4,1,지상파,16,60.9,2,평일저녁,0,36,9.58
7680,사극,3,6,케이블,16,45.3,4,주말심야,1,27,8.83
7681,스릴러,4,20,지상파,20,67.8,4,평일저녁,0,24,11.23
7682,의학,4,16,케이블,20,98.2,4,주말저녁,0,47,11.28
7683,사극,3,8,케이블,16,33.1,1,주말저녁,0,40,10.07
7684,코미디,3,5,케이블,16,53.4,4,주말저녁,0,26,11.2
7685,법정,4,12,지상파,24,81.2,1,평일저녁,0,20,11.4
7686,판타지,3,30,지상파,12,81.4,1,평일심야,1,50,10.03
7687,의학,3,12,케이블,16,96.6,1,평일저녁,0,48,9.89
