id,genre,director_tier,lead_actor_tier,production_budget,runtime_min,rating_age,release_month,is_sequel,is_imported,screen_count,box_office_grade
7359,호러,1,5,17.7,169,15세,11,1,1,732,0
7360,액션,2,5,135.5,88,청불,1,0,0,1359,0
7361,드라마,5,1,4.3,134,전체관람가,10,0,0,1606,0
7362,로맨스,5,3,4.5,115,전체관람가,6,0,0,191,0
7363,스릴러,1,2,226.9,166,청불,3,1,1,582,1
7364,애니메이션,5,3,55.2,126,12세,3,0,1,1648,1
7365,드라마,1,2,278.2,136,15세,11,0,1,1149,2
7366,SF,1,4,94.4,162,12세,7,0,0,836,1
7367,스릴러,5,5,193.9,110,15세,8,0,0,2152,2
7368,SF,1,1,25.4,176,전체관람가,1,0,0,252,0
7369,SF,2,1,266.1,93,15세,4,0,1,1252,1
7370,애니메이션,4,1,291.7,155,12세,7,0,0,810,0
7371,스릴러,3,4,87.9,131,15세,12,1,0,1337,1
7372,SF,4,1,173.8,178,15세,12,0,1,2094,3
7373,스릴러,4,3,19.4,112,12세,10,0,1,1993,1
7374,드라마,1,4,90.9,107,15세,4,0,1,1210,0
7375,호러,1,1,295.2,159,15세,9,0,0,995,3
7376,코미디,3,3,186.4,178,청불,3,0,1,155,0
7377,호러,4,4,271.6,88,15세,10,0,1,1886,1
7378,드라마,1,1,20.2,95,12세,5,0,0,2378,2
7379,애니메이션,5,4,202.1,118,12세,2,0,0,947,0
7380,애니메이션,5,4,42.6,102,15세,9,0,0,1070,0
7381,스릴러,4,1,12.8,114,15세,11,0,1,1760,1
7382,코미디,3,3,253.2,84,15세,9,0,0,1200,0
7383,드라마,5,4,291.8,113,15세,7,0,0,1761,1
7384,로맨스,1,4,51.9,146,전체관람가,7,0,0,2174,1
7385,코미디,1,2,255.6,179,15세,5,0,0,520,1
7386,SF,3,3,210.4,176,12세,4,0,0,2215,1
7387,SF,3,5,113.8,103,청불,3,1,1,571,0
7388,드라마,3,4,283.0,159,12세,12,0,0,437,0
7389,스릴러,4,3,3.7,111,15세,8,0,1,1929,0
7390,스릴러,4,5,173.0,154,12세,11,0,1,2277,1
7391,드라마,5,5,117.7,137,12세,1,0,1,2044,0
7392,액션,4,4,94.6,93,12세,6,0,0,2310,0
7393,로맨스,3,2,250.3,134,전체관람가,7,1,1,2337,3
7394,액션,3,4,172.0,120,12세,6,0,0,708,0
7395,스릴러,1,3,147.3,150,15세,2,1,1,1458,2
7396,호러,4,2,22.9,121,12세,5,1,1,923,0
7397,호러,5,2,198.7,100,청불,7,1,1,1023,0
7398,스릴러,3,2,148.3,126,전체관람가,2,1,1,836,1
7399,로맨스,5,2,206.4,136,15세,7,1,0,543,0
7400,로맨스,1,3,166.2,138,15세,4,1,0,1795,3
7401,액션,1,1,70.2,107,전체관람가,3,0,0,2323,3
7402,코미디,2,4,175.5,127,15세,7,0,0,868,1
7403,드라마,3,4,285.7,160,12세,10,0,0,401,0
7404,로맨스,5,5,241.7,106,15세,3,0,0,2000,1
7405,애니메이션,4,5,261.0,117,12세,2,0,0,301,1
7406,액션,2,4,20.0,146,전체관람가,8,0,1,893,0
7407,액션,3,2,105.8,132,청불,11,0,0,2478,2
7408,액션,4,5,35.9,179,15세,2,0,0,530,0
7409,드라마,4,1,86.6,139,청불,9,0,1,1147,1
7410,드라마,2,2,45.5,158,15세,1,1,1,406,1
7411,SF,3,4,38.7,170,15세,11,0,0,1377,0
7412,코미디,3,1,219.7,155,15세,4,1,1,540,1
7413,드라마,2,5,177.5,159,15세,7,0,1,2048,1
7414,애니메이션,3,4,189.2,169,12세,8,1,0,2000,3
7415,코미디,3,2,14.6,177,12세,5,0,0,705,0
7416,호러,2,1,288.9,89,15세,10,0,0,1147,2
7417,스릴러,3,4,164.7,163,전체관람가,7,0,0,2475,1
7418,드라마,4,2,92.1,97,청불,9,0,1,884,0
7419,로맨스,4,4,182.6,130,전체관람가,5,1,0,979,1
7420,코미디,3,5,113.0,119,전체관람가,2,0,1,1758,3
7421,호러,1,5,245.4,93,청불,9,0,0,505,0
7422,코미디,1,4,125.5,155,12세,6,0,0,2495,2
7423,SF,4,1,251.8,159,15세,6,0,1,1765,3
7424,스릴러,2,1,106.7,149,청불,8,0,0,2477,3
7425,애니메이션,4,1,191.4,142,전체관람가,10,1,0,393,1
7426,액션,2,1,202.5,83,12세,5,1,0,948,2
7427,호러,5,5,184.6,137,15세,5,0,1,1879,0
7428,액션,3,1,106.1,168,12세,3,0,0,430,0
7429,스릴러,1,1,153.2,127,전체관람가,3,0,1,457,0
7430,애니메이션,3,3,16.6,109,전체관람가,7,1,0,1355,0
7431,SF,2,3,289.4,103,15세,1,0,0,548,1
7432,스릴러,3,5,57.0,98,전체관람가,6,0,0,1589,0
7433,드라마,4,4,250.4,139,청불,1,0,0,1068,0
7434,코미디,3,4,287.1,141,15세,1,1,0,766,1
7435,액션,3,3,96.1,90,15세,11,0,1,806,0
7436,SF,3,4,297.7,115,15세,8,0,0,1292,2
7437,애니메이션,3,1,15.3,123,15세,10,0,0,592,0
7438,호러,4,2,75.7,154,청불,11,0,1,1799,0
7439,드라마,4,3,60.6,162,12세,5,0,1,1853,1
7440,애니메이션,3,2,167.8,99,12세,2,0,1,807,2
7441,호러,1,5,3.1,157,청불,7,0,1,1588,0
7442,SF,2,2,131.3,134,15세,3,0,1,954,2
7443,액션,1,1,237.9,122,전체관람가,5,0,1,1041,1
7444,코미디,2,2,217.3,173,청불,2,0,1,1456,1
7445,로맨스,5,1,155.8,150,15세,4,0,1,1564,0
7446,코미디,5,4,23.4,126,전체관람가,12,0,1,1568,1
7447,SF,3,5,180.7,141,15세,4,0,1,2457,1
7448,액션,4,1,25.8,84,12세,4,0,1,2351,1
7449,코미디,4,5,164.9,85,12세,5,0,1,658,0
7450,애니메이션,4,4,64.7,101,15세,6,0,1,1823,1
7451,SF,5,4,199.3,154,15세,8,1,1,2024,0
7452,스릴러,3,3,230.3,117,12세,2,0,1,2269,2
7453,코미디,3,3,253.8,99,12세,7,0,0,2036,3
7454,드라마,1,4,95.9,120,12세,6,0,1,456,0
7455,호러,1,3,9.0,127,전체관람가,10,1,1,342,0
7456,로맨스,4,4,61.3,170,청불,12,0,0,1212,0
7457,드라마,1,1,19.0,151,12세,12,0,1,444,1
7458,액션,1,2,166.3,81,15세,2,1,0,2059,3
7459,스릴러,1,3,106.4,141,12세,3,0,1,491,0
7460,액션,3,2,264.8,144,12세,3,0,0,2280,3
7461,애니메이션,3,5,185.0,111,전체관람가,3,0,1,2303,3
7462,코미디,2,2,25.1,168,청불,3,0,1,646,0
7463,로맨스,2,1,96.6,175,15세,3,0,1,1987,1
7464,액션,4,1,118.5,97,15세,6,0,0,1868,2
7465,로맨스,4,1,28.7,168,15세,12,0,1,299,0
7466,드라마,1,1,161.3,108,15세,9,1,0,2353,3
7467,애니메이션,5,1,1.1,142,15세,3,0,1,611,0
7468,스릴러,4,4,46.3,103,전체관람가,9,1,0,2304,2
7469,드라마,5,1,221.0,97,15세,4,1,0,1245,1
7470,드라마,4,4,136.8,131,12세,4,0,1,1095,0
7471,애니메이션,3,2,122.9,135,15세,10,0,0,1919,1
7472,애니메이션,3,5,210.4,142,청불,2,0,1,1963,2
7473,SF,5,5,161.2,177,12세,7,1,0,658,0
7474,스릴러,3,5,264.2,112,12세,11,1,1,2441,2
7475,SF,1,5,260.9,161,12세,5,0,1,1375,1
7476,드라마,4,2,246.0,101,15세,7,0,1,567,1
7477,액션,2,4,281.7,140,12세,12,0,1,244,0
7478,스릴러,2,3,55.7,180,12세,12,0,0,996,1
7479,액션,1,1,197.6,165,12세,3,0,1,1606,3
7480,SF,2,5,37.4,136,청불,7,0,1,911,0
7481,스릴러,5,4,206.2,108,12세,9,0,0,731,0
7482,로맨스,1,1,18.5,85,청불,9,0,0,784,0
7483,액션,5,3,80.5,155,12세,6,0,1,2031,1
7484,애니메이션,1,2,154.8,175,15세,1,0,0,2092,3
7485,드라마,5,4,233.0,110,15세,4,0,0,1322,0
7486,SF,5,1,130.8,107,15세,10,0,0,1434,1
7487,로맨스,1,5,293.4,111,전체관람가,1,0,1,371,2
7488,드라마,1,1,23.1,177,청불,1,0,0,1182,1
7489,스릴러,1,2,219.7,117,15세,7,0,1,2100,3
7490,호러,5,5,211.1,85,15세,4,0,0,2023,0
7491,드라마,2,3,173.3,84,12세,6,0,1,1554,1
7492,호러,5,1,221.2,142,15세,2,0,0,2312,1
7493,드라마,2,1,177.9,110,12세,3,0,0,746,0
7494,스릴러,2,4,81.0,148,12세,7,0,1,2188,1
7495,코미디,4,3,30.9,131,15세,9,0,1,1448,0
7496,SF,4,4,9.7,133,15세,11,0,0,1543,0
7497,코미디,3,1,32.6,134,15세,4,0,1,1158,0
7498,액션,2,5,25.4,179,전체관람가,12,0,0,577,1
7499,애니메이션,5,4,226.7,180,15세,3,0,0,2028,1
7500,코미디,3,3,255.0,114,15세,7,0,0,1441,1
7501,드라마,2,1,105.7,180,15세,4,0,1,1744,3
7502,호러,1,2,30.0,146,청불,11,0,1,372,0
7503,드라마,2,2,287.9,98,15세,10,1,0,1245,2
7504,호러,4,1,9.3,132,15세,5,0,0,2407,1
7505,코미디,4,4,70.0,139,15세,12,0,0,1272,0
7506,SF,2,1,258.5,140,15세,2,1,0,507,2
7507,호러,5,3,17.0,120,청불,1,1,1,544,0
7508,SF,2,5,162.6,129,전체관람가,6,0,0,802,0
7509,드라마,2,5,223.8,119,청불,8,0,1,1175,0
7510,로맨스,2,5,251.2,144,12세,10,0,0,101,0
7511,액션,1,5,188.5,179,12세,4,1,0,1009,2
7512,로맨스,5,5,170.6,142,전체관람가,4,1,1,2424,0
7513,스릴러,1,3,39.7,97,15세,1,0,1,1794,3
7514,로맨스,1,2,98.6,122,전체관람가,4,0,1,380,0
7515,코미디,5,3,190.2,157,15세,11,0,1,1364,0
7516,드라마,4,3,176.0,160,15세,6,0,1,1749,1
7517,로맨스,5,1,135.6,116,12세,12,0,0,2099,1
7518,로맨스,1,1,48.5,88,전체관람가,4,0,1,1359,2
7519,스릴러,5,5,59.9,83,전체관람가,5,0,1,877,0
7520,코미디,1,4,247.4,101,12세,6,1,0,367,1
7521,애니메이션,1,3,284.5,102,전체관람가,9,0,0,481,2
7522,SF,3,1,227.3,148,전체관람가,2,0,1,1802,2
7523,코미디,2,2,55.1,168,청불,12,0,0,974,0
7524,SF,5,4,186.5,108,청불,11,0,0,2107,0
7525,액션,5,3,235.1,110,전체관람가,8,0,0,2131,2
7526,애니메이션,5,4,155.3,129,15세,4,0,0,956,0
7527,SF,4,5,12.5,164,전체관람가,11,0,1,1293,0
7528,드라마,3,3,35.2,135,전체관람가,7,0,0,112,0
7529,드라마,4,5,228.2,143,15세,10,0,1,2035,0
7530,애니메이션,1,2,20.9,120,12세,9,0,1,358,0
7531,드라마,2,1,218.8,180,청불,6,0,0,494,1
7532,코미디,5,1,151.2,150,12세,5,1,1,1588,1
7533,액션,1,3,181.8,100,15세,9,1,0,744,1
7534,드라마,2,5,160.2,117,15세,3,0,0,1281,0
7535,드라마,5,2,221.8,159,12세,11,0,0,1546,1
7536,애니메이션,1,3,147.7,118,12세,3,0,1,808,1
7537,로맨스,3,2,64.7,114,15세,8,0,0,1782,2
7538,스릴러,2,4,122.2,85,12세,8,0,0,147,0
7539,호러,1,2,226.1,170,15세,8,0,1,821,1
7540,액션,4,1,153.9,121,청불,1,0,0,1008,0
7541,로맨스,2,3,70.3,180,15세,7,1,1,1917,2
7542,스릴러,2,3,232.2,178,12세,11,0,0,271,0
7543,액션,1,4,54.5,143,12세,3,1,1,793,1
7544,호러,5,4,69.5,137,15세,3,0,0,188,0
7545,SF,2,4,283.3,131,12세,5,0,1,845,0
7546,액션,5,3,246.5,131,12세,9,0,0,2173,2
7547,호러,3,3,95.9,89,15세,9,0,1,214,0
7548,코미디,3,4,53.3,144,15세,1,0,1,2390,1
7549,SF,5,5,123.8,167,전체관람가,6,1,0,1296,0
7550,로맨스,5,2,189.3,98,12세,3,0,0,587,0
7551,스릴러,2,2,84.1,122,15세,6,0,0,124,0
7552,스릴러,4,4,163.9,107,15세,10,0,1,826,1
7553,스릴러,2,4,72.8,116,15세,12,0,0,2352,2
7554,스릴러,4,1,16.5,150,15세,7,0,1,1222,0
7555,애니메이션,4,4,249.8,80,12세,12,0,0,1577,2
7556,SF,3,1,155.0,114,청불,7,0,1,1661,2
7557,애니메이션,1,5,153.3,175,15세,12,1,0,1809,3
7558,SF,5,1,143.1,177,12세,2,0,0,1558,2
7559,호러,2,3,149.0,148,12세,9,0,1,1853,0
7560,SF,3,3,5.2,91,15세,1,0,1,1692,0
7561,코미디,2,3,172.1,177,전체관람가,6,1,1,274,0
7562,로맨스,4,4,47.3,132,12세,2,0,0,501,0
7563,드라마,5,4,87.6,105,12세,2,0,0,1079,1
7564,스릴러,5,1,244.8,108,12세,11,1,1,1934,2
7565,애니메이션,3,4,88.7,103,청불,3,0,0,1511,0
7566,로맨스,2,1,83.1,127,15세,5,0,1,437,0
7567,드라마,2,3,262.4,139,12세,7,0,1,1116,1
7568,호러,5,1,51.6,98,12세,3,0,0,432,0
7569,SF,3,4,141.8,109,15세,8,0,0,601,0
7570,로맨스,3,2,130.2,116,15세,11,0,1,1209,1
7571,SF,5,3,236.4,152,12세,10,0,1,757,0
7572,로맨스,1,5,21.4,176,12세,12,0,1,528,0
7573,애니메이션,1,5,132.5,149,15세,8,0,1,1730,2
7574,SF,4,1,299.7,164,12세,3,0,1,1474,2
7575,애니메이션,5,2,27.0,172,청불,3,1,0,1087,0
7576,드라마,5,5,216.9,130,12세,1,1,0,1376,3
7577,액션,1,4,42.5,158,15세,9,0,0,1136,0
7578,코미디,5,3,234.9,138,15세,5,0,1,341,0
7579,스릴러,2,3,210.5,162,12세,12,1,1,846,1
7580,스릴러,3,1,250.1,126,청불,3,0,0,2077,1
7581,코미디,1,4,167.6,152,청불,9,0,1,1262,2
7582,로맨스,3,5,167.3,86,15세,2,0,0,690,0
7583,드라마,2,2,153.3,156,12세,2,1,1,193,3
7584,드라마,3,5,16.4,125,12세,11,0,1,354,0
7585,드라마,1,1,133.1,174,15세,12,0,0,1525,3
7586,코미디,4,4,154.9,167,15세,7,0,0,1930,1
7587,드라마,4,3,137.9,135,12세,6,0,0,593,1
7588,애니메이션,3,1,188.5,135,15세,12,1,0,752,1
7589,호러,3,4,34.6,122,15세,11,0,0,320,0
7590,로맨스,3,4,195.1,155,15세,8,0,0,1032,1
7591,액션,4,3,189.6,111,15세,8,0,0,1111,1
7592,호러,1,4,36.0,152,15세,8,1,0,1140,1
7593,코미디,2,4,31.1,98,전체관람가,7,1,1,230,0
7594,스릴러,2,2,95.5,177,12세,1,0,0,1537,0
7595,호러,3,2,136.6,121,15세,2,0,0,877,1
7596,SF,5,1,55.5,177,15세,3,0,1,2302,1
7597,애니메이션,4,1,151.9,116,15세,9,0,0,2173,2
7598,액션,2,3,53.4,93,청불,10,0,1,490,0
7599,액션,4,3,96.4,155,12세,2,0,0,1824,1
7600,드라마,1,5,37.9,140,15세,11,0,1,2210,1
7601,드라마,5,4,79.8,168,15세,7,0,0,1847,1
7602,애니메이션,2,2,264.2,107,12세,6,1,1,1613,2
7603,애니메이션,1,5,47.3,158,12세,9,1,0,978,0
7604,스릴러,3,4,25.3,140,전체관람가,5,0,0,1231,1
7605,드라마,3,4,204.9,85,전체관람가,3,0,1,633,0
7606,SF,3,2,197.7,102,15세,5,0,0,996,1
7607,로맨스,1,4,87.3,115,청불,1,0,1,1322,0
7608,드라마,3,4,148.2,139,12세,1,0,0,1140,2
7609,애니메이션,1,1,246.8,174,15세,8,0,1,893,1
7610,드라마,4,4,51.7,176,청불,8,0,1,896,0
7611,로맨스,4,5,196.3,180,15세,8,0,0,1098,1
7612,호러,2,1,82.8,154,15세,7,0,0,2207,2
7613,로맨스,5,5,176.0,179,15세,9,1,1,172,0
7614,SF,3,2,202.6,89,청불,7,0,0,2212,2
7615,액션,4,1,241.0,84,전체관람가,2,0,0,2144,3
7616,액션,2,3,115.5,116,전체관람가,5,0,1,1445,1
7617,액션,1,4,63.4,124,15세,2,0,0,1072,3
7618,코미디,3,4,139.7,89,전체관람가,8,0,1,1743,2
7619,스릴러,4,5,299.9,146,15세,1,0,1,1199,0
7620,드라마,1,2,74.3,113,청불,4,0,0,1788,3
7621,액션,4,4,249.9,99,15세,2,0,1,1015,1
7622,SF,3,5,132.7,164,전체관람가,9,1,1,1681,3
7623,액션,2,2,222.5,116,12세,5,1,0,1989,3
7624,호러,3,4,83.4,161,청불,3,0,0,1043,0
7625,호러,3,2,267.5,148,청불,1,0,1,1911,2
7626,스릴러,5,1,202.7,170,청불,6,0,1,2209,0
7627,호러,2,5,83.9,171,전체관람가,2,0,0,2327,2
7628,드라마,1,4,200.2,130,15세,9,0,0,1293,0
7629,호러,4,5,170.2,116,청불,10,0,0,1969,0
7630,호러,2,5,262.9,96,청불,5,0,1,248,0
7631,스릴러,5,4,202.2,135,15세,3,1,1,1884,1
7632,코미디,4,4,265.6,179,15세,6,0,1,1308,0
7633,호러,5,1,275.9,117,12세,1,0,0,485,1
7634,호러,1,3,10.7,94,12세,3,0,1,2047,0
7635,스릴러,1,2,230.7,170,15세,12,0,0,1254,2
7636,드라마,5,5,35.6,149,청불,9,0,1,1366,0
7637,액션,2,5,206.7,177,15세,11,0,0,1204,0
7638,액션,2,2,42.2,164,12세,6,0,0,134,0
7639,로맨스,3,1,189.1,99,12세,12,1,0,1109,2
7640,SF,5,3,191.8,125,12세,11,0,0,291,0
7641,액션,5,2,120.5,96,12세,10,1,1,2115,3
7642,드라마,4,1,166.3,168,12세,10,1,1,200,0
7643,SF,5,3,51.0,100,15세,12,0,0,101,0
7644,드라마,5,3,141.3,121,12세,7,0,0,1997,0
7645,코미디,3,5,12.2,153,12세,11,0,0,1965,0
7646,스릴러,2,3,45.4,119,15세,8,1,1,2038,2
7647,드라마,1,2,170.4,116,전체관람가,12,1,1,929,1
7648,코미디,5,2,94.9,118,12세,3,0,0,2008,0
7649,스릴러,2,5,48.8,132,12세,2,0,1,2367,2
7650,코미디,4,5,156.0,150,15세,11,0,0,2488,2
7651,코미디,2,4,90.2,147,전체관람가,6,0,1,1374,1
7652,스릴러,5,5,293.8,153,청불,2,0,0,2101,1
7653,드라마,1,5,114.2,167,전체관람가,9,0,0,647,0
7654,로맨스,3,3,45.4,143,15세,8,0,0,929,0
7655,SF,3,2,298.5,123,15세,6,0,1,1091,1
7656,로맨스,1,2,241.3,85,15세,5,0,0,1694,3
7657,호러,4,1,4.3,153,15세,12,0,0,2177,0
7658,로맨스,3,5,131.2,103,청불,5,1,0,417,0
7659,SF,5,2,197.2,126,전체관람가,10,1,0,1751,2
7660,코미디,5,5,105.5,168,12세,4,0,1,1074,0
7661,스릴러,1,2,210.8,154,전체관람가,6,0,0,1712,1
7662,로맨스,3,4,271.6,89,청불,6,0,0,2309,2
7663,스릴러,1,3,8.3,93,12세,7,0,0,659,0
7664,스릴러,3,4,22.9,163,청불,5,0,1,2102,0
7665,드라마,2,1,240.0,94,15세,10,0,0,117,0
7666,로맨스,1,5,242.7,116,12세,11,0,0,2265,1
7667,코미디,2,3,92.6,145,15세,5,0,0,1720,1
7668,드라마,5,1,236.8,108,12세,6,0,0,1869,1
7669,애니메이션,5,4,77.2,115,12세,4,0,0,611,0
7670,스릴러,3,5,212.2,103,12세,8,0,1,2185,2
7671,애니메이션,2,1,113.1,175,12세,5,0,1,2172,2
7672,애니메이션,1,4,169.4,105,12세,4,0,0,1790,3
7673,SF,5,2,145.6,159,12세,4,0,0,2069,2
7674,스릴러,3,4,42.8,120,15세,12,1,0,712,0
7675,스릴러,3,5,284.9,141,청불,8,0,0,1335,0
7676,드라마,4,2,158.0,121,청불,12,0,1,599,1
7677,스릴러,3,5,30.1,120,15세,6,0,0,917,0
7678,코미디,3,5,20.4,162,청불,12,1,0,759,0
7679,SF,1,2,218.9,117,전체관람가,10,0,0,1787,3
7680,애니메이션,4,1,62.3,114,전체관람가,3,0,1,480,1
7681,호러,3,4,18.7,126,15세,5,0,0,464,0
7682,액션,3,3,3.1,113,12세,5,0,0,2214,2
7683,드라마,1,5,213.6,169,청불,10,0,0,781,0
7684,스릴러,5,2,228.7,178,12세,11,0,1,1558,1
7685,액션,5,4,5.6,118,15세,10,1,0,754,0
7686,액션,1,3,264.9,135,전체관람가,10,0,1,516,2
7687,드라마,1,4,189.8,91,12세,3,0,0,2424,3
7688,드라마,2,3,155.1,94,청불,12,0,0,1454,0
7689,호러,1,1,139.8,108,15세,4,0,1,177,1
7690,드라마,3,5,232.5,124,15세,10,0,1,636,0
7691,스릴러,1,2,85.2,159,15세,3,0,1,605,0
7692,애니메이션,3,5,72.5,133,전체관람가,5,1,1,1065,0
7693,로맨스,2,2,240.1,121,15세,5,1,0,990,1
7694,드라마,2,5,63.8,81,15세,3,0,1,428,0
7695,애니메이션,2,2,48.0,140,15세,5,0,0,152,0
7696,호러,4,5,149.0,128,전체관람가,3,1,0,1365,0
7697,애니메이션,3,2,259.4,166,15세,9,0,0,811,1
7698,코미디,3,3,280.2,151,12세,12,0,1,623,1
7699,SF,2,2,246.9,88,12세,3,0,0,1348,2
7700,스릴러,2,3,74.3,141,청불,10,0,1,773,0
7701,드라마,4,1,278.3,166,12세,5,0,0,2018,2
7702,액션,2,3,120.3,153,15세,12,1,0,1783,1
7703,코미디,2,2,144.5,116,15세,2,0,0,736,0
7704,스릴러,3,2,293.5,111,청불,2,0,0,2479,3
7705,SF,1,1,145.1,101,12세,6,1,1,349,2
7706,로맨스,3,4,264.6,88,청불,3,0,0,2061,0
7707,로맨스,5,1,117.5,128,청불,3,1,0,1234,1
7708,액션,4,1,100.1,110,전체관람가,2,1,1,1623,3
7709,코미디,1,3,166.0,125,15세,1,0,0,886,2
7710,스릴러,2,4,245.6,143,15세,5,1,0,856,0
7711,로맨스,4,2,231.5,106,15세,4,0,1,1759,1
7712,호러,5,4,285.7,178,12세,12,0,0,167,0
7713,스릴러,1,2,194.0,165,15세,3,0,0,2374,3
7714,드라마,5,5,216.5,179,전체관람가,4,1,0,812,0
7715,코미디,4,1,89.8,173,15세,9,1,1,470,1
7716,코미디,1,4,84.7,146,12세,1,0,1,2069,2
7717,SF,4,4,3.2,93,12세,4,0,1,610,0
7718,코미디,5,3,147.5,80,15세,11,0,1,842,0
7719,스릴러,2,4,25.0,180,15세,8,0,0,1846,0
7720,액션,1,3,110.2,174,12세,6,0,0,1883,2
7721,스릴러,5,1,171.0,109,15세,10,0,1,671,0
7722,코미디,4,5,133.2,119,12세,6,0,0,1883,0
7723,애니메이션,4,5,224.0,82,15세,3,0,0,722,0
7724,호러,3,3,266.1,120,15세,11,0,1,575,1
7725,로맨스,5,2,120.1,170,12세,7,0,0,1701,0
7726,애니메이션,4,1,79.7,129,12세,10,0,0,1689,2
7727,액션,3,5,196.6,100,15세,3,0,0,1775,2
7728,SF,5,5,163.5,137,12세,8,0,0,1091,1
7729,호러,4,5,200.5,108,청불,10,0,1,944,0
7730,로맨스,5,3,238.0,84,15세,3,0,0,1508,2
7731,SF,1,3,298.0,91,12세,1,0,0,2448,3
7732,코미디,1,2,93.1,180,12세,1,0,0,1609,0
7733,로맨스,2,3,204.2,164,15세,11,0,0,1839,2
7734,SF,4,3,271.2,117,15세,4,0,0,582,0
7735,애니메이션,2,1,9.6,94,12세,7,0,1,2215,1
7736,호러,2,1,150.9,119,12세,8,0,0,799,1
7737,액션,2,1,269.7,85,청불,5,1,1,2115,3
7738,드라마,2,4,252.0,163,12세,2,0,1,288,1
7739,스릴러,2,4,270.8,166,전체관람가,3,0,0,1754,1
7740,애니메이션,2,4,54.1,111,12세,8,0,0,657,1
7741,SF,2,4,194.0,112,12세,4,0,0,2356,2
7742,애니메이션,4,3,58.8,168,전체관람가,8,1,0,508,0
7743,코미디,4,3,289.1,129,15세,11,0,1,1223,1
7744,액션,5,5,31.8,124,12세,9,0,0,1917,0
7745,호러,3,5,19.1,143,15세,6,0,0,971,0
7746,로맨스,5,4,243.8,119,15세,4,0,1,812,0
7747,스릴러,4,2,257.5,91,전체관람가,6,0,1,650,0
7748,호러,5,4,69.1,167,15세,9,0,0,537,0
7749,액션,1,5,98.8,158,전체관람가,12,0,1,1319,2
7750,호러,4,3,42.8,172,전체관람가,2,0,1,471,0
7751,액션,4,1,113.5,171,15세,5,0,0,824,1
7752,스릴러,4,4,227.6,145,12세,9,0,0,2438,1
7753,스릴러,3,4,4.1,105,12세,10,1,0,1447,1
7754,액션,5,2,174.8,162,15세,6,0,0,435,0
7755,액션,3,4,211.7,117,전체관람가,6,0,0,1457,1
7756,스릴러,5,1,108.7,179,전체관람가,4,0,0,224,0
7757,로맨스,2,4,212.0,80,청불,9,1,0,430,0
7758,SF,4,1,274.1,153,12세,7,0,1,1302,2
7759,로맨스,3,5,23.6,180,12세,1,0,0,1982,0
7760,코미디,5,4,237.5,160,15세,10,0,0,1907,0
7761,액션,4,5,31.7,108,15세,2,0,0,1796,0
7762,액션,4,1,36.0,137,전체관람가,10,0,0,2235,0
7763,코미디,1,3,272.7,94,12세,2,0,1,1573,2
7764,드라마,1,2,47.4,156,15세,7,0,0,279,1
7765,로맨스,1,2,27.9,148,12세,9,0,0,455,0
7766,로맨스,2,5,218.3,150,전체관람가,4,0,1,1079,1
7767,드라마,1,1,283.6,81,청불,7,0,1,1823,3
7768,호러,5,2,227.9,87,15세,3,0,0,605,0
7769,호러,1,5,33.8,163,12세,4,1,0,1176,0
7770,드라마,1,5,120.5,103,15세,11,1,0,347,0
7771,액션,5,3,4.0,152,청불,11,0,0,928,0
7772,애니메이션,5,4,144.2,157,전체관람가,1,1,1,2219,2
7773,스릴러,1,5,18.7,174,15세,5,1,0,2183,0
7774,액션,1,5,154.1,159,15세,10,0,1,2266,1
7775,호러,5,4,14.1,135,12세,5,0,0,2419,0
7776,코미디,2,1,201.0,153,12세,7,1,0,2465,3
7777,코미디,4,2,164.4,161,12세,8,0,1,2266,2
7778,로맨스,4,4,250.7,176,12세,1,0,1,1848,2
7779,애니메이션,2,5,166.3,166,15세,4,0,1,400,0
7780,드라마,4,1,140.2,136,전체관람가,10,0,0,1535,1
7781,코미디,3,4,267.0,91,12세,8,0,0,2163,1
7782,드라마,4,3,57.7,80,15세,2,0,0,1423,2
7783,스릴러,5,3,36.0,127,15세,4,0,0,216,0
7784,SF,3,3,189.7,108,12세,1,0,0,529,0
7785,애니메이션,4,5,48.0,145,15세,9,0,0,191,0
7786,스릴러,4,1,268.1,172,12세,11,0,0,2025,1
7787,호러,2,4,86.8,139,전체관람가,1,0,1,233,1
7788,코미디,5,1,92.6,145,15세,11,0,0,2144,0
7789,로맨스,4,1,285.7,96,청불,9,0,1,205,0
7790,액션,5,1,147.2,107,12세,3,0,0,911,1
7791,로맨스,1,4,76.3,150,12세,10,0,1,158,0
7792,로맨스,3,2,54.4,85,12세,6,0,0,1722,0
7793,코미디,2,3,280.3,99,15세,2,0,0,125,0
7794,스릴러,1,3,256.4,178,청불,10,0,1,164,0
7795,코미디,1,3,128.3,156,전체관람가,6,1,0,421,2
7796,드라마,5,2,50.2,135,15세,3,1,0,1931,0
7797,액션,3,4,97.3,106,청불,12,0,1,247,0
7798,액션,3,2,4.8,137,15세,12,0,0,973,0
7799,호러,5,3,269.2,159,15세,11,1,0,1251,2
7800,애니메이션,3,2,96.0,100,청불,9,0,1,1260,2
7801,액션,5,5,2.1,157,15세,11,0,0,1365,0
7802,액션,1,4,186.8,177,청불,1,0,0,547,1
7803,애니메이션,4,4,83.3,162,15세,4,0,1,411,0
7804,로맨스,2,3,174.6,131,15세,2,0,0,2012,2
7805,로맨스,3,1,133.2,139,전체관람가,12,0,0,1419,2
